transaction_id,customer_id,payment_date,amount,payment_method,payment_status
15204,5901,2024-11-01,2097,UPI,Paid
15205,6431,2024-09-22,1803,Net Banking,Paid
15206,5555,2024-05-08,2286,Net Banking,Paid
15207,11914,2023-12-28,1569,Card,Paid
15208,12372,2024-05-24,1896,Card,Paid
15209,13340,2024-09-05,857,Card,Late
15210,12476,2023-05-25,1530,Net Banking,Paid
15211,4912,2025-05-01,508,Card,Late
15212,10162,2024-03-06,703,UPI,Paid
15213,1655,2023-07-16,931,UPI,Paid
15214,4968,2024-08-27,1227,Net Banking,Paid
15215,8949,2024-11-08,1065,Card,Paid
15216,13866,2024-01-12,1693,UPI,Paid
15217,2333,2025-04-15,2302,UPI,Failed
15218,5293,2024-09-05,2407,UPI,Paid
15219,14623,2024-05-20,1249,Wallet,Paid
15220,6188,2023-04-10,1254,Wallet,Late
15221,14732,2024-08-01,2317,UPI,Late
15222,3621,2023-06-19,1147,Net Banking,Paid
15223,5053,2025-02-13,509,Net Banking,Paid
15224,72,2025-04-10,588,Wallet,Paid
15225,14144,2023-11-06,2496,Net Banking,Failed
15226,14316,2023-10-17,1556,Card,Paid
15227,1239,2023-11-18,1423,Net Banking,Failed
15228,10863,2024-06-18,2295,UPI,Paid
15229,7891,2023-02-25,1554,UPI,Paid
15230,14564,2024-09-25,1675,Wallet,Paid
15231,9330,2025-04-29,2224,Net Banking,Paid
15232,3027,2024-06-26,2462,UPI,Paid
15233,6575,2023-01-12,2073,Net Banking,Paid
15234,6262,2023-09-26,1658,Net Banking,Paid
15235,6690,2023-08-23,1077,Card,Late
15236,1791,2024-10-07,2011,UPI,Paid
15237,2147,2024-08-28,1626,Card,Paid
15238,14571,2023-12-18,338,Net Banking,Failed
15239,7309,2024-10-29,2252,Net Banking,Late
15240,6507,2025-06-09,2273,Net Banking,Paid
15241,12623,2024-05-20,364,UPI,Paid
15242,3166,2024-08-25,2247,Wallet,Paid
15243,14019,2024-11-10,1429,Net Banking,Paid
15244,3943,2023-08-13,1476,UPI,Paid
15245,7707,2023-02-11,1882,UPI,Paid
15246,10778,2023-12-03,1932,Card,Paid
15247,8059,2025-04-24,1079,Card,Paid
15248,13999,2025-04-27,781,UPI,Paid
15249,10780,2024-02-14,304,Wallet,Paid
15250,12864,2023-04-01,2284,Wallet,Paid
15251,10454,2024-03-16,712,Wallet,Paid
15252,1650,2024-02-16,586,Wallet,Paid
15253,7906,2023-08-05,2319,Card,Paid
15254,6178,2025-06-10,598,Card,Late
15255,1098,2023-09-05,2248,UPI,Paid
15256,7324,2024-07-11,2123,Card,Failed
15257,880,2024-07-14,1947,Net Banking,Paid
15258,9854,2025-05-04,2416,UPI,Paid
15259,6376,2023-06-28,1169,Card,Paid
15260,14368,2024-01-01,622,Wallet,Paid
15261,5568,2023-03-20,2420,Wallet,Failed
15262,1800,2024-02-24,1253,Net Banking,Paid
15263,6170,2023-07-18,1350,UPI,Paid
15264,9364,2024-03-20,2038,Net Banking,Paid
15265,8638,2024-08-20,2327,Card,Paid
15266,13171,2024-04-22,1642,Wallet,Paid
15267,5544,2024-06-05,451,UPI,Paid
15268,9961,2024-10-26,2124,Card,Paid
15269,2451,2023-06-22,2303,Wallet,Paid
15270,11344,2023-10-02,2243,Wallet,Paid
15271,3558,2024-01-20,1607,Wallet,Paid
15272,2708,2023-06-09,346,Card,Paid
15273,12195,2024-05-11,657,Net Banking,Paid
15274,10556,2024-01-11,611,Wallet,Paid
15275,12448,2025-03-09,2439,UPI,Late
15276,11456,2024-11-03,1991,UPI,Paid
15277,10364,2024-01-19,2055,Card,Paid
15278,1449,2023-04-18,645,Card,Paid
15279,11721,2023-11-01,1116,Net Banking,Late
15280,12032,2023-08-20,1119,Net Banking,Paid
15281,526,2023-08-23,1321,UPI,Paid
15282,5678,2025-05-20,2249,Wallet,Paid
15283,13023,2023-01-12,986,Wallet,Paid
15284,427,2025-02-26,591,UPI,Paid
15285,5450,2024-05-15,859,Wallet,Paid
15286,12233,2023-05-15,377,UPI,Paid
15287,10267,2024-08-07,1068,UPI,Failed
15288,1115,2024-05-17,1387,UPI,Paid
15289,8109,2024-12-26,935,Wallet,Failed
15290,14645,2023-03-03,1562,Card,Paid
15291,7287,2024-07-12,2395,Net Banking,Paid
15292,7418,2024-07-11,1516,Card,Paid
15293,8901,2024-02-22,2136,Wallet,Paid
15294,9503,2023-04-21,1397,Net Banking,Late
15295,722,2024-06-04,1748,Net Banking,Paid
15296,11298,2023-07-26,1092,UPI,Paid
15297,9910,2024-10-14,2159,Net Banking,Failed
15298,2124,2024-08-10,2497,Net Banking,Paid
15299,7935,2023-04-08,839,Net Banking,Paid
15300,8024,2023-07-07,2333,Wallet,Late
15301,2216,2023-10-24,1626,UPI,Paid
15302,14203,2023-11-25,2286,Wallet,Paid
15303,4872,2023-01-21,843,Wallet,Paid
15304,10865,2023-04-10,516,Card,Paid
15305,12754,2025-04-21,600,UPI,Paid
15306,5146,2023-03-06,873,Wallet,Late
15307,12123,2023-07-31,515,Net Banking,Late
15308,14651,2023-01-19,1614,Net Banking,Paid
15309,9973,2023-03-22,2489,Net Banking,Paid
15310,8655,2025-01-02,992,Card,Paid
15311,650,2024-09-26,618,UPI,Paid
15312,10188,2023-09-18,1008,Wallet,Paid
15313,7654,2023-09-07,410,Card,Paid
15314,6665,2023-06-29,1807,Wallet,Paid
15315,6481,2025-02-21,1637,Card,Paid
15316,6498,2024-04-08,2045,UPI,Paid
15317,11659,2024-06-23,2348,Card,Paid
15318,4822,2024-09-01,1973,UPI,Paid
15319,12666,2024-02-10,2233,Net Banking,Late
15320,11482,2023-03-24,1256,Net Banking,Paid
15321,8585,2025-02-06,449,Wallet,Late
15322,6406,2024-05-31,1924,UPI,Paid
15323,12410,2025-02-18,2385,Net Banking,Paid
15324,14110,2024-03-29,640,Net Banking,Failed
15325,14850,2024-10-01,389,Card,Paid
15326,13971,2025-06-04,1314,Net Banking,Paid
15327,7540,2024-09-18,767,Wallet,Failed
15328,4495,2023-03-12,709,Net Banking,Paid
15329,7112,2025-03-05,1174,UPI,Paid
15330,14393,2025-02-16,1351,Card,Late
15331,6332,2023-03-21,1151,Card,Paid
15332,2110,2024-05-11,1868,Card,Paid
15333,13699,2023-06-19,1994,Wallet,Late
15334,5213,2024-01-02,1530,UPI,Paid
15335,2350,2023-08-24,962,Card,Paid
15336,6894,2023-01-17,1817,Card,Paid
15337,12470,2024-07-30,1226,Wallet,Failed
15338,3850,2023-07-08,1103,Net Banking,Paid
15339,11188,2024-03-21,2259,Wallet,Paid
15340,6487,2024-04-11,2117,Net Banking,Paid
15341,10343,2023-12-12,359,Net Banking,Paid
15342,5338,2024-07-05,500,Card,Paid
15343,4978,2023-05-12,357,Wallet,Paid
15344,11113,2023-07-23,1648,UPI,Paid
15345,1148,2025-04-06,819,Wallet,Paid
15346,5510,2024-06-28,2477,Card,Late
15347,3933,2024-12-25,1992,Wallet,Paid
15348,7922,2024-05-02,1066,Card,Paid
15349,3671,2023-08-08,2046,Card,Paid
15350,14604,2023-07-01,1731,Card,Paid
15351,6228,2023-02-27,601,Wallet,Failed
15352,4433,2024-08-28,1016,Net Banking,Paid
15353,7741,2024-05-01,1794,UPI,Paid
15354,6937,2024-01-22,1982,Wallet,Paid
15355,9728,2025-03-20,1910,Net Banking,Paid
15356,13316,2024-12-05,1624,Wallet,Paid
15357,2258,2024-03-25,2344,Card,Paid
15358,13853,2023-04-11,1100,Net Banking,Paid
15359,9719,2023-04-28,2160,Card,Paid
15360,5439,2024-03-10,1840,UPI,Paid
15361,11044,2023-05-04,2421,Card,Paid
15362,10541,2023-11-05,2142,Net Banking,Late
15363,8677,2023-11-27,1043,UPI,Paid
15364,6789,2025-04-03,1267,Wallet,Paid
15365,8974,2025-06-05,1526,UPI,Paid
15366,8577,2024-10-03,2463,UPI,Late
15367,8080,2023-07-31,1435,UPI,Paid
15368,6534,2023-12-24,979,Wallet,Paid
15369,2176,2023-06-26,409,Net Banking,Late
15370,440,2023-09-25,728,Net Banking,Paid
15371,6808,2024-11-17,557,Net Banking,Paid
15372,8016,2024-07-09,2278,Wallet,Paid
15373,4376,2025-02-01,1979,UPI,Paid
15374,5182,2023-02-28,1711,UPI,Late
15375,14416,2024-12-17,692,Card,Paid
15376,162,2024-07-13,1082,Card,Paid
15377,14877,2025-04-02,1682,Wallet,Paid
15378,12649,2024-02-18,987,Wallet,Paid
15379,10509,2023-05-13,1415,Net Banking,Late
15380,11401,2025-05-11,1893,Net Banking,Paid
15381,9178,2023-05-30,1471,Net Banking,Paid
15382,8537,2025-04-01,1015,UPI,Paid
15383,8195,2024-05-21,1620,UPI,Paid
15384,5691,2023-11-05,1993,Card,Late
15385,8708,2023-03-08,1656,Wallet,Late
15386,10866,2024-03-24,1269,Net Banking,Paid
15387,11735,2023-07-13,1445,Net Banking,Paid
15388,840,2024-06-10,2186,UPI,Paid
15389,14502,2024-02-04,1813,Card,Late
15390,11824,2023-06-22,1303,Net Banking,Late
15391,10124,2025-05-12,1357,Card,Paid
15392,11565,2024-02-21,632,Wallet,Paid
15393,9804,2023-02-13,2252,Net Banking,Late
15394,4992,2024-08-12,1999,Net Banking,Late
15395,6549,2023-12-06,829,Net Banking,Paid
15396,13925,2024-12-01,2358,Net Banking,Paid
15397,7635,2023-07-21,1310,Card,Paid
15398,13260,2024-05-08,604,Card,Paid
15399,10430,2023-09-14,1318,UPI,Paid
15400,5946,2024-09-10,1638,Wallet,Paid
15401,3258,2025-04-08,962,Wallet,Paid
15402,13516,2024-05-26,509,Net Banking,Late
15403,865,2025-02-03,2251,UPI,Paid
15404,13726,2025-04-10,415,Card,Paid
15405,7115,2024-04-02,814,UPI,Paid
15406,10879,2024-07-01,589,Card,Paid
15407,10366,2024-06-28,457,Net Banking,Paid
15408,3475,2024-09-28,1696,Card,Paid
15409,1066,2025-01-22,2192,Card,Paid
15410,4915,2023-05-29,1133,UPI,Late
15411,14556,2023-03-02,2330,UPI,Paid
15412,14447,2023-07-03,1638,UPI,Paid
15413,9969,2024-08-28,983,Net Banking,Paid
15414,14838,2024-12-21,2162,Net Banking,Paid
15415,12284,2024-07-08,1930,Wallet,Failed
15416,14554,2023-04-12,1444,Wallet,Paid
15417,9275,2023-06-12,1743,Net Banking,Paid
15418,12439,2024-08-07,437,Net Banking,Late
15419,11308,2023-11-08,2017,Wallet,Paid
15420,2153,2023-09-04,1548,UPI,Paid
15421,4838,2023-05-01,2405,Wallet,Paid
15422,14181,2023-02-13,1970,UPI,Paid
15423,9859,2025-01-11,1464,Net Banking,Paid
15424,12363,2023-01-15,2192,Wallet,Paid
15425,8117,2024-07-01,1895,Card,Paid
15426,6959,2025-01-22,1090,UPI,Paid
15427,4072,2024-06-07,1800,UPI,Failed
15428,2987,2023-06-30,629,Card,Paid
15429,2396,2025-04-22,1140,Wallet,Late
15430,3158,2023-08-30,2495,UPI,Late
15431,14095,2025-01-20,2420,Net Banking,Paid
15432,13886,2025-01-13,1252,Net Banking,Paid
15433,3959,2025-04-01,992,Card,Paid
15434,6946,2025-03-24,1176,Net Banking,Paid
15435,5120,2023-06-22,654,Card,Late
15436,5280,2023-04-20,316,Net Banking,Paid
15437,9408,2024-06-06,775,UPI,Paid
15438,2819,2023-05-23,2065,Net Banking,Paid
15439,4810,2024-08-19,2067,Card,Late
15440,11074,2025-05-06,1216,Card,Paid
15441,1238,2025-02-09,1908,UPI,Paid
15442,3524,2024-08-22,1917,Wallet,Late
15443,2432,2024-04-21,1530,Wallet,Paid
15444,8430,2025-05-14,2347,Wallet,Paid
15445,14232,2023-01-27,1042,UPI,Paid
15446,2301,2025-02-01,2087,Wallet,Paid
15447,3486,2024-12-17,374,Net Banking,Late
15448,555,2023-03-06,1097,Wallet,Late
15449,3649,2023-02-18,2403,Net Banking,Paid
15450,2131,2023-09-11,666,Net Banking,Failed
15451,12316,2024-02-04,528,Wallet,Paid
15452,948,2023-03-06,932,Net Banking,Failed
15453,7159,2024-04-10,1222,Card,Paid
15454,9621,2024-04-13,1724,UPI,Paid
15455,3122,2024-02-14,2063,UPI,Failed
15456,2217,2023-10-03,1224,Net Banking,Paid
15457,6011,2023-11-11,2292,UPI,Late
15458,8224,2023-07-01,1177,Net Banking,Paid
15459,577,2023-11-28,497,Card,Paid
15460,11130,2023-09-17,2387,Net Banking,Paid
15461,1090,2024-12-05,350,Wallet,Paid
15462,7281,2024-10-03,2175,Wallet,Paid
15463,14140,2023-08-05,799,Card,Paid
15464,5279,2023-09-18,1077,UPI,Paid
15465,4754,2024-07-29,1245,Card,Paid
15466,10094,2024-08-24,544,UPI,Paid
15467,363,2023-01-29,2163,UPI,Failed
15468,9873,2025-01-04,815,Card,Paid
15469,12912,2024-10-20,2175,UPI,Late
15470,4872,2024-10-03,330,Wallet,Paid
15471,3772,2024-03-23,1451,Net Banking,Paid
15472,4663,2024-07-23,1306,Net Banking,Paid
15473,1889,2024-06-15,396,Net Banking,Paid
15474,12348,2024-08-03,1657,UPI,Paid
15475,5867,2023-01-18,1729,Wallet,Paid
15476,6736,2024-04-04,2168,Card,Late
15477,6895,2025-03-27,928,Net Banking,Paid
15478,6895,2025-06-08,1958,Net Banking,Late
15479,8600,2024-12-11,2434,Card,Paid
15480,9221,2024-02-04,402,Card,Paid
15481,1241,2023-11-15,465,UPI,Failed
15482,4339,2025-06-18,1632,UPI,Paid
15483,1100,2025-06-15,2256,UPI,Late
15484,13252,2023-08-15,2153,Card,Paid
15485,6308,2024-02-03,624,Wallet,Paid
15486,961,2024-09-19,2171,Net Banking,Paid
15487,419,2024-02-01,1585,Wallet,Paid
15488,9460,2025-04-11,1864,Net Banking,Paid
15489,10724,2024-05-27,722,UPI,Paid
15490,14573,2023-03-29,1880,Wallet,Failed
15491,1619,2023-01-09,2482,Net Banking,Paid
15492,3608,2025-03-22,1484,UPI,Paid
15493,13190,2023-03-21,382,Wallet,Paid
15494,10736,2024-02-24,538,Card,Paid
15495,14411,2024-09-12,1798,UPI,Paid
15496,3965,2023-07-12,1696,UPI,Paid
15497,8628,2023-10-18,1606,UPI,Paid
15498,8898,2023-10-20,888,Net Banking,Paid
15499,8846,2024-11-03,2419,UPI,Paid
15500,8232,2024-06-10,1540,UPI,Paid
15501,5871,2025-05-10,1608,Wallet,Paid
15502,1788,2023-11-20,2090,UPI,Paid
15503,1642,2023-01-10,2418,Wallet,Paid
15504,14414,2024-07-07,2120,Net Banking,Paid
15505,7532,2023-01-15,819,Wallet,Paid
15506,8179,2025-04-01,2037,Net Banking,Paid
15507,6382,2024-07-10,2259,UPI,Late
15508,2939,2024-12-31,2250,UPI,Paid
15509,14754,2024-06-30,698,UPI,Late
15510,2689,2024-09-20,363,Card,Paid
15511,6167,2023-05-18,394,Net Banking,Paid
15512,9985,2023-08-16,1223,Wallet,Late
15513,9772,2023-05-08,2105,UPI,Paid
15514,5997,2024-04-20,1352,Card,Paid
15515,9391,2024-05-18,923,Card,Paid
15516,1564,2023-03-19,644,Wallet,Paid
15517,10722,2023-02-05,1974,Wallet,Paid
15518,13439,2023-09-30,2140,UPI,Paid
15519,480,2024-09-16,1735,Card,Failed
15520,2682,2023-05-30,623,Net Banking,Paid
15521,9815,2023-03-23,881,Card,Paid
15522,1891,2024-01-28,728,Card,Paid
15523,5148,2024-05-14,593,Card,Failed
15524,2501,2024-11-19,2490,Wallet,Paid
15525,10192,2023-06-27,1117,UPI,Paid
15526,3567,2023-12-28,1542,Net Banking,Paid
15527,14996,2023-02-24,697,UPI,Paid
15528,2228,2024-01-29,752,Card,Failed
15529,6064,2023-01-17,2273,Net Banking,Paid
15530,2577,2023-07-14,1029,Card,Paid
15531,11968,2023-10-09,1757,Net Banking,Paid
15532,3205,2024-08-09,2426,UPI,Paid
15533,14012,2024-06-09,1677,Card,Paid
15534,6329,2024-04-05,1993,Card,Paid
15535,14021,2024-08-11,598,Wallet,Failed
15536,12227,2024-04-25,1062,Wallet,Paid
15537,9184,2024-06-13,1062,Net Banking,Late
15538,4057,2023-05-19,2106,Card,Paid
15539,9634,2023-10-28,722,Net Banking,Paid
15540,8754,2023-01-02,2367,Net Banking,Paid
15541,9345,2024-08-14,2231,Wallet,Paid
15542,6018,2023-10-08,1437,Net Banking,Paid
15543,12746,2023-01-07,1536,UPI,Paid
15544,8082,2025-02-05,655,UPI,Paid
15545,8205,2024-02-02,2171,UPI,Paid
15546,2454,2024-07-27,2292,UPI,Paid
15547,647,2025-04-04,2391,UPI,Paid
15548,11487,2025-06-02,1978,Net Banking,Paid
15549,1696,2024-05-16,2470,UPI,Failed
15550,706,2024-12-21,978,Card,Late
15551,14123,2024-02-20,1207,Net Banking,Late
15552,8119,2025-05-04,664,Card,Paid
15553,4335,2025-04-22,2065,UPI,Paid
15554,10405,2024-09-19,2295,Wallet,Paid
15555,5937,2024-03-31,1015,UPI,Paid
15556,11844,2023-12-22,1428,UPI,Paid
15557,14639,2024-02-01,1072,Net Banking,Paid
15558,11167,2024-05-25,2032,Card,Paid
15559,14713,2024-05-24,625,Card,Failed
15560,14541,2023-04-12,955,UPI,Paid
15561,14016,2023-11-19,1201,UPI,Paid
15562,7428,2023-07-28,1282,UPI,Paid
15563,1438,2024-11-28,1780,Net Banking,Paid
15564,4972,2024-05-03,1690,Card,Paid
15565,4150,2023-07-30,1674,Card,Failed
15566,6430,2023-10-11,1127,Card,Paid
15567,7920,2025-03-08,1710,Wallet,Paid
15568,8493,2025-01-14,2308,Net Banking,Late
15569,7697,2024-12-06,857,UPI,Late
15570,4576,2024-01-07,813,Wallet,Paid
15571,11651,2025-02-19,1587,Card,Paid
15572,6556,2024-04-09,1830,Card,Paid
15573,12225,2024-05-12,1698,Card,Paid
15574,3417,2023-03-23,1738,Card,Paid
15575,1951,2023-03-16,1332,Net Banking,Paid
15576,7855,2024-03-17,721,Card,Paid
15577,14043,2024-07-29,1273,Card,Paid
15578,11243,2024-03-08,1288,Card,Late
15579,10765,2024-04-12,1485,UPI,Paid
15580,11771,2024-06-26,2034,Card,Paid
15581,1243,2023-06-16,309,Wallet,Paid
15582,10263,2023-05-17,1865,UPI,Paid
15583,5892,2025-01-28,2377,Wallet,Paid
15584,328,2023-10-12,2091,Net Banking,Paid
15585,4537,2023-08-31,1133,Wallet,Paid
15586,14291,2024-02-08,560,UPI,Paid
15587,1810,2025-03-31,1730,Wallet,Paid
15588,9079,2023-07-11,1157,Card,Failed
15589,11181,2024-07-25,957,UPI,Paid
15590,6563,2024-08-06,970,UPI,Paid
15591,12067,2023-12-20,1929,Card,Paid
15592,1611,2024-09-10,1632,UPI,Failed
15593,9125,2023-03-06,1620,Card,Paid
15594,12492,2025-05-12,718,Net Banking,Failed
15595,13584,2025-04-01,1994,Wallet,Paid
15596,9996,2023-06-09,1283,Card,Late
15597,2365,2023-11-05,1932,Wallet,Late
15598,9531,2023-07-12,1817,Net Banking,Paid
15599,8264,2023-12-20,794,Net Banking,Paid
15600,11759,2025-03-06,508,Wallet,Paid
15601,10305,2024-02-18,2309,Wallet,Paid
15602,10566,2023-05-03,2108,Wallet,Paid
15603,10311,2024-01-11,2093,Card,Paid
15604,43,2023-09-25,2458,Net Banking,Paid
15605,2369,2023-01-27,1441,Card,Paid
15606,10279,2023-09-23,2336,Card,Paid
15607,5922,2024-12-05,1801,Card,Paid
15608,7068,2024-01-28,2007,Wallet,Paid
15609,6977,2023-07-04,465,UPI,Paid
15610,12058,2023-03-18,640,Net Banking,Failed
15611,10788,2023-12-02,1286,UPI,Paid
15612,162,2023-08-04,2376,Wallet,Late
15613,4540,2025-03-25,1549,Wallet,Paid
15614,11417,2024-11-20,722,Net Banking,Paid
15615,5656,2024-01-25,1423,UPI,Late
15616,1644,2023-01-30,1951,UPI,Paid
15617,11271,2024-06-10,1131,UPI,Paid
15618,6297,2024-01-28,1763,Wallet,Paid
15619,10591,2024-02-06,1444,Net Banking,Paid
15620,7589,2023-04-10,353,UPI,Paid
15621,9613,2023-02-22,1105,Wallet,Paid
15622,2004,2023-04-12,1417,Wallet,Late
15623,12381,2023-11-02,2480,Card,Paid
15624,4895,2024-11-10,502,Wallet,Paid
15625,13720,2023-03-13,2159,Net Banking,Failed
15626,8131,2024-04-06,1447,Wallet,Paid
15627,4525,2023-11-30,361,Card,Paid
15628,8866,2024-08-18,1151,Net Banking,Failed
15629,14779,2024-02-17,1871,UPI,Late
15630,2547,2023-08-25,1151,Wallet,Paid
15631,3846,2024-06-18,2121,UPI,Paid
15632,11704,2025-02-06,1431,Wallet,Paid
15633,6499,2025-01-10,1534,UPI,Paid
15634,13837,2025-03-01,1673,UPI,Paid
15635,4346,2023-11-18,1296,Wallet,Paid
15636,7026,2025-05-18,1334,Net Banking,Paid
15637,8360,2023-07-24,1070,Net Banking,Paid
15638,10187,2025-06-02,982,Net Banking,Paid
15639,9357,2024-04-15,447,Wallet,Paid
15640,8810,2024-03-18,757,Wallet,Paid
15641,5566,2023-11-16,1806,UPI,Paid
15642,10549,2023-06-25,1056,Card,Paid
15643,4333,2023-07-07,719,Wallet,Paid
15644,3768,2024-02-08,1654,Card,Paid
15645,6444,2023-04-18,906,Card,Paid
15646,2780,2025-01-18,1010,Card,Paid
15647,12740,2025-04-04,678,Card,Paid
15648,5078,2024-05-28,742,UPI,Paid
15649,14781,2023-10-19,1257,Card,Paid
15650,1462,2023-12-03,1587,UPI,Paid
15651,10417,2023-10-31,1288,Wallet,Paid
15652,5138,2023-11-09,1366,Net Banking,Paid
15653,11010,2023-11-25,1971,Card,Paid
15654,6584,2024-07-14,1998,Net Banking,Paid
15655,10674,2023-04-16,2473,Card,Paid
15656,5985,2024-02-26,473,Wallet,Paid
15657,14328,2024-11-07,1086,Wallet,Paid
15658,747,2024-08-07,2466,Wallet,Paid
15659,2245,2023-06-30,1587,UPI,Paid
15660,1408,2023-05-13,677,UPI,Paid
15661,3596,2024-06-15,1101,Card,Paid
15662,9232,2023-02-05,2099,Card,Paid
15663,6074,2024-12-27,1582,Wallet,Paid
15664,5854,2024-10-10,893,Wallet,Paid
15665,4370,2024-12-11,2203,UPI,Late
15666,7195,2024-08-09,863,Card,Failed
15667,7535,2023-11-29,2435,Wallet,Paid
15668,9976,2023-04-23,1099,UPI,Failed
15669,10459,2024-08-24,1723,Wallet,Late
15670,8715,2025-04-21,461,Net Banking,Paid
15671,14285,2023-08-01,2020,Net Banking,Paid
15672,14914,2023-07-28,2347,Card,Paid
15673,14361,2025-04-08,1098,Wallet,Paid
15674,8993,2023-11-13,1180,Card,Paid
15675,14115,2024-12-10,1899,Card,Failed
15676,8408,2023-01-18,941,Card,Paid
15677,1273,2025-04-19,806,UPI,Paid
15678,1453,2024-03-15,766,Wallet,Paid
15679,11891,2024-12-31,1284,Wallet,Failed
15680,7833,2024-04-15,906,UPI,Paid
15681,11762,2025-03-14,2052,Wallet,Paid
15682,12981,2023-02-02,2417,Net Banking,Late
15683,13773,2025-01-19,1878,Net Banking,Paid
15684,13501,2024-07-14,775,Net Banking,Paid
15685,10402,2025-05-26,975,Card,Paid
15686,3215,2024-03-27,1557,Card,Paid
15687,4550,2025-01-22,1531,Net Banking,Paid
15688,14162,2024-05-12,945,Net Banking,Paid
15689,8554,2023-02-15,2277,UPI,Paid
15690,3740,2023-04-25,1232,UPI,Paid
15691,13621,2023-05-03,475,Card,Paid
15692,13846,2023-12-17,402,UPI,Paid
15693,11755,2024-09-22,1815,Net Banking,Late
15694,12793,2024-03-14,741,Card,Paid
15695,5048,2023-04-12,982,Net Banking,Paid
15696,11928,2025-04-21,1565,Wallet,Paid
15697,268,2024-05-25,1078,UPI,Paid
15698,10392,2023-03-16,1482,Wallet,Paid
15699,9857,2023-03-22,1586,Wallet,Paid
15700,14184,2023-11-28,2062,Wallet,Paid
15701,11761,2023-09-15,1112,Card,Paid
15702,2042,2024-01-24,1837,UPI,Paid
15703,5788,2023-05-19,2195,Net Banking,Paid
15704,11400,2023-02-03,517,Net Banking,Paid
15705,7761,2024-08-25,2211,Net Banking,Paid
15706,969,2023-11-22,1153,Card,Late
15707,9147,2024-06-18,2169,Card,Paid
15708,4211,2024-05-02,1303,Card,Paid
15709,1390,2024-12-19,1158,Net Banking,Paid
15710,8523,2023-03-02,1899,Net Banking,Late
15711,12834,2023-12-13,1430,UPI,Late
15712,12436,2024-12-31,2363,Card,Paid
15713,8851,2023-01-17,1570,Wallet,Paid
15714,1648,2025-04-18,1768,Card,Paid
15715,12664,2023-11-22,782,Card,Paid
15716,4726,2023-04-09,2366,Net Banking,Paid
15717,9954,2023-02-05,2229,Card,Late
15718,5179,2024-07-03,846,Card,Paid
15719,1225,2025-04-28,438,Card,Late
15720,4947,2024-09-30,1043,Net Banking,Paid
15721,12966,2024-05-12,554,Net Banking,Paid
15722,1945,2025-04-12,1341,Wallet,Paid
15723,6812,2023-08-01,1107,Card,Late
15724,2017,2023-01-31,645,Net Banking,Paid
15725,5419,2023-10-05,1972,Net Banking,Paid
15726,12646,2023-02-09,1924,Net Banking,Paid
15727,12909,2024-07-06,909,Card,Paid
15728,8718,2023-05-07,1710,Card,Late
15729,10778,2023-11-26,1650,Net Banking,Paid
15730,12953,2023-12-14,664,Wallet,Paid
15731,3807,2024-02-15,1032,Card,Paid
15732,14009,2023-09-09,1713,Card,Late
15733,9341,2023-03-18,1504,Wallet,Paid
15734,14815,2023-11-17,980,Card,Paid
15735,9179,2023-06-29,2334,Card,Paid
15736,2202,2024-05-05,685,UPI,Paid
15737,14222,2024-12-26,783,UPI,Paid
15738,194,2024-04-15,1474,Card,Paid
15739,11846,2023-11-05,1832,Card,Paid
15740,8256,2024-09-18,1013,Net Banking,Paid
15741,14234,2023-06-11,1924,UPI,Paid
15742,7842,2023-03-16,1022,Wallet,Paid
15743,3895,2023-10-05,2282,Card,Paid
15744,14740,2023-06-26,1159,Card,Paid
15745,105,2024-10-06,472,Wallet,Paid
15746,2742,2024-10-11,926,Card,Paid
15747,11684,2024-08-07,1977,Net Banking,Paid
15748,13500,2024-03-16,867,Net Banking,Failed
15749,12931,2025-04-28,1028,UPI,Paid
15750,7097,2025-02-05,428,Net Banking,Paid
15751,13558,2023-09-13,1950,Net Banking,Paid
15752,7971,2024-08-14,1764,UPI,Paid
15753,3172,2023-11-26,707,Card,Paid
15754,9115,2023-02-24,1009,Wallet,Failed
15755,7540,2023-05-29,473,Wallet,Paid
15756,4189,2024-12-06,2266,Wallet,Paid
15757,7136,2023-10-30,2479,Wallet,Paid
15758,6996,2025-03-14,2039,Card,Late
15759,12089,2023-03-14,2280,UPI,Paid
15760,1523,2024-10-18,1349,Net Banking,Paid
15761,8266,2024-08-31,834,Card,Paid
15762,8146,2025-02-18,2006,Card,Paid
15763,12663,2023-09-26,2462,Net Banking,Paid
15764,12065,2023-02-15,741,Wallet,Paid
15765,7898,2023-08-25,2391,Wallet,Paid
15766,2791,2024-12-05,1435,Card,Late
15767,13034,2023-02-09,1985,Card,Paid
15768,9319,2025-01-17,529,UPI,Paid
15769,11769,2023-08-02,1203,UPI,Failed
15770,3458,2023-07-21,1069,UPI,Paid
15771,6870,2024-03-16,373,Card,Paid
