usage_id,customer_id,month,data_usage_gb,call_minutes,sms_count
5270,1800,2024-01-11,30.31,2894,66
5271,4939,2024-01-23,216.1,1986,25
5272,5287,2024-12-04,303.83,1128,199
5273,12519,2024-04-29,40.07,812,328
5274,3960,2024-09-13,231.46,1832,0
5275,8748,2024-04-04,144.88,396,138
5276,8119,2024-05-13,327.18,958,98
5277,3343,2024-03-19,385.22,3830,305
5278,4764,2024-10-03,53.96,48,443
5279,3654,2024-09-08,413.8,3848,247
5280,7654,2024-04-05,311.09,3332,30
5281,3269,2024-02-23,474.1,1920,232
5282,9156,2024-05-18,14.75,3031,236
5283,3774,2024-01-25,97.2,2924,176
5284,12834,2024-06-11,382.79,1868,480
5285,2658,2024-02-18,117.85,2820,237
5286,1994,2024-07-20,41.07,2591,56
5287,12513,2024-06-07,229.17,3015,285
5288,13647,2024-01-31,441.42,1179,71
5289,3786,2024-01-30,312.99,3125,272
5290,3247,2024-10-01,231.49,3299,470
5291,561,2024-03-06,131.08,772,428
5292,5387,2024-02-09,381.91,3252,266
5293,10961,2024-07-20,340.78,3856,365
5294,7857,2024-03-23,229.29,2219,284
5295,2991,2024-01-26,64.87,1982,76
5296,11582,2024-12-14,159.53,2003,131
5297,5929,2024-07-23,350.23,1349,82
5298,5274,2024-03-30,36.25,3848,29
5299,938,2024-08-02,247.35,3201,380
5300,8037,2024-08-15,198.16,3323,387
5301,12585,2024-01-08,228.1,3191,162
5302,1047,2024-01-12,59.81,2661,235
5303,6645,2024-06-03,7.59,2133,62
5304,14007,2024-02-20,303.63,3623,143
5305,7693,2024-10-10,339.54,451,262
5306,2401,2024-03-14,131.79,489,401
5307,5585,2024-07-25,254.01,476,346
5308,4130,2024-10-17,54.02,2574,242
5309,4407,2024-11-22,84.74,171,310
5310,6904,2024-09-03,178.87,2642,202
5311,13389,2024-08-17,364.01,2209,116
5312,11913,2024-12-23,12.3,199,278
5313,2946,2024-10-27,418.51,3737,476
5314,1483,2024-09-27,448.32,642,66
5315,4298,2024-03-04,154.81,819,345
5316,5065,2024-05-01,200.5,3034,247
5317,2837,2024-09-20,234.92,1922,452
5318,6097,2024-06-21,145.98,2169,44
5319,7377,2024-07-31,176.16,2671,308
5320,3257,2024-09-27,157.67,3155,258
5321,13932,2024-08-01,139.54,2975,221
5322,7733,2024-10-22,286.92,1303,213
5323,8100,2024-01-25,333.14,591,445
5324,3223,2024-05-26,471.8,3564,378
5325,5618,2024-08-13,387.96,2002,114
5326,3208,2024-07-03,326.77,3774,351
5327,10474,2024-06-26,487.23,3742,77
5328,6954,2024-04-06,110.0,1199,266
5329,7924,2024-04-07,283.99,2836,48
5330,7426,2024-07-22,145.5,3730,118
5331,6341,2024-07-18,450.43,1668,216
5332,4772,2024-11-02,267.42,3842,43
5333,299,2024-01-11,158.7,2657,230
5334,469,2024-04-16,59.15,281,340
5335,12012,2024-06-21,338.42,2005,493
5336,734,2024-11-16,263.14,2538,147
5337,13599,2024-04-17,240.46,433,60
5338,13163,2024-10-17,289.62,2683,136
5339,9892,2024-07-11,142.85,2709,352
5340,2946,2024-04-06,334.91,2232,161
5341,9885,2024-07-29,162.11,87,138
5342,8216,2024-05-21,65.59,309,351
5343,5504,2024-10-20,338.94,2640,112
5344,4269,2024-02-10,66.03,2935,437
5345,5911,2024-07-30,297.1,1232,114
5346,13419,2024-08-24,5.64,1158,279
5347,12222,2024-01-03,398.34,3471,331
5348,4644,2024-02-08,232.28,1181,12
5349,11571,2024-12-04,216.21,2368,408
5350,2654,2024-02-28,131.17,3192,435
5351,3633,2024-05-07,339.89,1392,146
5352,13506,2024-11-29,97.07,2172,461
5353,12553,2024-02-27,127.55,387,454
5354,3000,2024-11-01,84.6,2183,301
5355,3853,2024-04-04,143.94,2573,21
5356,14755,2024-01-07,288.75,2859,401
5357,8124,2024-12-20,470.42,3574,303
5358,1481,2024-01-31,118.76,2274,349
5359,7799,2024-12-30,357.19,2339,145
5360,3574,2024-04-20,476.8,1737,208
5361,33,2024-06-29,395.47,3918,453
5362,10472,2024-08-15,5.7,1922,428
5363,2938,2024-06-16,119.57,2878,110
5364,2470,2024-09-03,85.53,421,384
5365,11033,2024-09-07,275.44,1408,397
5366,6251,2024-04-16,478.97,470,348
5367,8095,2024-12-03,349.27,3526,20
5368,13826,2024-01-05,40.84,2667,457
5369,7974,2024-08-31,177.45,3928,347
5370,3830,2024-03-06,342.12,813,211
5371,894,2024-06-29,465.87,1403,432
5372,4257,2024-05-20,164.15,2403,75
5373,8132,2024-08-18,457.91,2492,151
5374,11480,2024-06-19,83.61,2581,190
5375,8713,2024-06-21,284.52,1463,330
5376,2259,2024-09-06,175.06,1402,162
5377,10589,2024-11-07,443.18,483,22
5378,2601,2024-10-07,155.78,1256,462
5379,7577,2024-01-23,195.77,2728,37
5380,13083,2024-09-27,495.92,3381,439
5381,3773,2024-04-19,44.27,261,406
5382,5835,2024-02-26,273.38,2025,121
5383,3150,2024-01-08,451.65,3600,219
5384,8839,2024-11-29,89.6,3388,248
5385,1607,2024-09-22,344.82,2150,281
5386,677,2024-02-27,258.27,3595,402
5387,12920,2024-05-21,185.0,1788,153
5388,1808,2024-01-11,366.9,3573,295
5389,2535,2024-10-16,241.04,1615,395
5390,3726,2024-03-09,465.23,2026,201
5391,8840,2024-11-04,86.17,1826,7
5392,13355,2024-03-10,239.07,3365,64
5393,14592,2024-10-29,111.08,3126,377
5394,1435,2024-02-26,142.44,1905,77
5395,7277,2024-08-27,154.2,1299,438
5396,1261,2024-09-27,372.9,1502,103
5397,9109,2024-04-12,306.78,2383,105
5398,828,2024-12-17,181.9,452,163
5399,11026,2024-10-29,240.9,2776,325
5400,14741,2024-08-20,82.38,1277,346
5401,485,2024-07-25,141.69,265,205
5402,6340,2024-05-17,436.32,73,69
5403,7979,2024-05-07,362.88,3786,280
5404,11190,2024-11-14,34.52,1946,436
5405,3439,2024-05-07,77.32,733,398
5406,13088,2024-01-29,192.6,1199,363
5407,6577,2024-10-28,138.5,62,40
5408,2754,2024-12-09,37.21,3150,369
5409,10315,2024-03-20,294.67,1260,148
5410,8372,2024-05-24,142.29,3854,303
5411,13602,2024-05-18,96.08,1505,34
5412,6748,2024-09-07,461.49,2898,306
5413,2312,2024-02-23,386.34,3453,56
5414,352,2024-03-21,134.07,875,416
5415,5790,2024-04-25,159.99,78,481
5416,362,2024-01-05,416.2,2700,353
5417,10144,2024-02-09,362.5,1314,434
5418,1013,2024-01-28,232.19,3980,104
5419,1670,2024-04-21,102.76,3378,143
5420,5985,2024-04-30,61.02,2708,273
5421,6053,2024-01-07,12.89,2703,384
5422,11150,2024-03-16,141.26,3858,53
5423,8852,2024-06-18,183.71,1461,92
5424,9554,2024-10-12,184.04,1524,188
5425,12433,2024-04-01,355.94,2428,356
5426,225,2024-04-05,6.69,3932,309
5427,8516,2024-09-10,472.89,3907,97
5428,196,2024-02-21,58.62,3133,14
5429,10253,2024-12-05,430.53,1286,417
5430,3419,2024-12-11,377.04,937,297
5431,950,2024-12-22,281.63,116,20
5432,10684,2024-05-14,66.73,520,420
5433,4823,2024-01-09,496.33,2110,132
5434,5895,2024-10-03,438.44,3285,16
5435,12446,2024-05-22,341.2,3302,8
5436,4281,2024-10-17,372.93,1328,136
5437,12272,2024-12-27,386.17,3102,356
5438,13849,2024-06-04,426.09,3252,228
5439,5952,2024-04-05,396.78,2210,274
5440,12059,2024-03-24,398.38,2837,460
5441,2426,2024-02-23,402.72,2969,111
5442,1553,2024-11-01,109.48,3914,485
5443,8103,2024-03-11,251.47,3014,394
5444,7372,2024-10-27,434.01,1329,184
5445,4743,2024-02-03,186.57,922,185
5446,3815,2024-04-20,228.52,2633,166
5447,12853,2024-12-09,422.21,3179,108
5448,7922,2024-04-29,10.33,3207,174
5449,3069,2024-03-12,387.89,213,3
5450,4553,2024-01-23,199.61,2704,0
5451,2041,2024-05-28,326.57,294,424
5452,9459,2024-08-15,296.32,3738,406
5453,4071,2024-07-15,225.63,1381,273
5454,8516,2024-12-30,285.6,2856,274
5455,6788,2024-10-25,467.38,2991,332
5456,8727,2024-11-10,302.98,526,398
5457,6714,2024-10-20,166.29,323,36
5458,7799,2024-11-16,32.56,428,34
5459,10441,2024-04-08,362.55,3946,484
5460,8636,2024-12-01,214.49,1029,196
5461,13284,2024-09-25,404.05,3841,463
5462,8348,2024-04-01,238.39,875,3
5463,14732,2024-05-26,36.56,3223,318
5464,11987,2024-01-15,429.69,824,273
5465,9953,2024-10-05,141.6,3303,235
5466,10289,2024-08-05,137.37,2841,213
5467,14236,2024-09-14,41.7,1342,6
5468,10833,2024-11-26,427.91,2918,235
5469,4242,2024-01-11,488.24,3562,221
5470,8869,2024-06-08,364.46,2079,352
5471,2452,2024-05-18,345.78,1648,51
5472,10114,2024-05-29,272.82,2263,280
5473,10618,2024-08-05,288.1,508,247
5474,9761,2024-06-24,315.53,358,117
5475,3699,2024-11-26,94.96,2193,82
5476,14678,2024-01-25,36.61,377,174
5477,11519,2024-04-26,273.88,261,215
5478,11621,2024-03-18,28.6,1526,76
5479,2394,2024-03-03,196.21,3567,176
5480,606,2024-07-16,453.15,2376,339
5481,425,2024-01-21,422.64,683,321
5482,2279,2024-08-08,143.03,1610,333
5483,8696,2024-10-24,340.84,1457,361
5484,4643,2024-04-06,142.44,2336,460
5485,13751,2024-02-02,443.63,2651,170
5486,3590,2024-10-25,265.97,3189,174
5487,12206,2024-08-22,129.19,2239,295
5488,8648,2024-04-29,266.06,2746,15
5489,3503,2024-10-26,89.7,1981,104
5490,5854,2024-05-03,460.9,3510,319
5491,964,2024-02-06,58.37,302,284
5492,3133,2024-02-10,272.76,976,452
5493,13525,2024-04-25,354.75,2894,227
5494,11697,2024-07-17,279.95,3375,352
5495,11023,2024-09-22,174.32,722,185
5496,448,2024-07-21,409.26,3350,150
5497,2590,2024-10-27,133.95,1605,256
5498,6410,2024-10-20,122.44,1841,411
5499,14080,2024-04-25,65.66,3622,202
5500,1263,2024-10-12,10.6,3822,24
5501,13071,2024-12-04,18.87,1176,182
5502,10411,2024-06-16,447.11,300,492
5503,7295,2024-01-08,66.51,2737,426
5504,12387,2024-04-08,400.98,1369,341
5505,11393,2024-02-28,308.47,2253,457
5506,2743,2024-03-23,188.26,1681,417
5507,11412,2024-08-07,189.18,322,107
5508,3783,2024-07-29,307.29,498,451
5509,9637,2024-09-16,468.78,598,191
5510,3897,2024-01-29,235.87,2209,328
5511,6737,2024-01-24,230.13,1032,148
5512,3904,2024-03-07,173.64,388,147
5513,7166,2024-11-03,119.94,550,377
5514,7881,2024-09-09,258.33,3810,482
5515,6831,2024-04-26,314.47,2684,430
5516,6116,2024-07-26,71.92,3021,367
5517,11403,2024-08-07,236.57,837,208
5518,1058,2024-01-12,427.37,2988,63
5519,12941,2024-06-16,218.7,3697,404
5520,5976,2024-06-12,330.45,477,346
5521,6881,2024-11-11,322.36,639,499
5522,9536,2024-04-26,331.55,2230,359
5523,7356,2024-01-21,125.02,3414,322
5524,11875,2024-08-16,173.36,1625,152
5525,255,2024-03-23,43.37,3247,21
5526,8562,2024-04-29,330.2,619,263
5527,4898,2024-01-27,490.1,3236,415
5528,9699,2024-04-09,391.53,1050,164
5529,8585,2024-01-16,325.04,891,423
5530,860,2024-03-01,393.93,382,134
5531,2968,2024-07-16,127.16,2633,228
5532,8255,2024-07-18,490.25,946,306
5533,9227,2024-10-22,92.75,72,353
5534,3281,2024-12-18,163.46,2063,315
5535,1445,2024-12-21,372.63,2488,424
5536,10069,2024-03-30,58.75,2981,394
5537,8713,2024-07-19,242.38,3921,237
5538,5427,2024-01-11,236.69,1311,261
5539,12772,2024-12-11,218.93,1846,472
5540,3980,2024-11-09,197.92,2188,179
5541,1748,2024-02-26,412.69,624,192
5542,13645,2024-05-20,34.9,3589,168
5543,9696,2024-12-21,206.2,2197,78
5544,7338,2024-02-06,259.06,1623,202
5545,13671,2024-11-18,149.39,3183,64
5546,6913,2024-03-15,399.63,3339,186
5547,3218,2024-08-03,481.51,3816,432
5548,5897,2024-06-09,96.97,718,271
5549,11313,2024-12-21,452.51,3954,250
5550,8748,2024-06-27,204.97,2573,39
5551,13508,2024-12-18,440.38,1796,487
5552,6497,2024-01-13,375.13,1561,424
5553,2146,2024-10-06,185.8,2107,332
5554,5730,2024-03-29,88.16,2729,274
5555,7107,2024-05-19,6.62,2143,367
5556,8601,2024-07-07,72.93,2706,261
5557,12239,2024-04-07,341.19,1806,367
5558,9113,2024-07-17,58.11,167,365
5559,13592,2024-06-12,394.65,236,146
5560,13586,2024-12-06,375.69,1747,85
5561,13620,2024-01-24,460.29,1755,495
5562,12134,2024-06-12,59.3,1007,455
5563,13480,2024-10-24,418.02,1475,101
5564,7469,2024-08-19,473.19,2183,81
5565,12919,2024-02-15,83.7,3920,287
5566,10795,2024-09-15,212.09,3647,336
5567,6626,2024-10-18,287.25,3181,397
5568,12556,2024-03-17,288.12,557,324
5569,4585,2024-07-21,176.84,886,104
5570,1231,2024-12-02,72.88,2202,215
5571,4873,2024-07-20,136.29,1591,234
5572,12134,2024-07-05,421.19,3073,455
5573,13141,2024-02-26,490.39,3187,90
5574,14767,2024-05-31,239.8,3013,272
5575,7985,2024-04-23,78.67,2637,374
5576,1848,2024-12-18,81.15,537,378
5577,14486,2024-09-20,329.44,628,254
5578,3780,2024-09-28,171.38,614,168
5579,4323,2024-07-27,30.8,2051,70
5580,11773,2024-12-17,204.95,371,256
5581,10340,2024-02-24,293.46,2674,341
5582,10991,2024-01-18,46.92,3273,238
5583,12410,2024-06-09,313.6,727,66
5584,14362,2024-10-20,80.79,3676,232
5585,9902,2024-04-06,173.96,201,191
5586,10139,2024-04-17,93.13,294,44
5587,7582,2024-12-17,452.49,387,365
5588,2011,2024-04-05,483.26,2890,353
5589,6608,2024-04-30,292.8,1560,181
5590,5781,2024-04-11,121.95,2285,223
5591,14691,2024-06-02,49.91,3810,167
5592,6072,2024-02-11,294.43,1345,369
5593,7475,2024-03-06,70.23,3871,3
5594,14777,2024-01-05,345.83,1430,309
5595,4974,2024-12-08,128.31,3643,263
5596,11327,2024-04-07,488.0,358,181
5597,851,2024-11-13,243.48,1057,374
5598,4261,2024-05-09,158.23,3707,457
5599,10831,2024-10-17,9.99,2439,282
5600,3507,2024-11-25,331.28,2729,201
5601,3189,2024-03-20,375.42,3926,418
5602,3190,2024-04-23,52.18,1351,287
5603,5708,2024-07-22,365.09,3589,221
5604,2987,2024-01-29,193.3,1106,147
5605,2647,2024-05-26,437.7,1263,35
5606,911,2024-08-23,472.33,1150,372
5607,12638,2024-11-23,261.5,946,98
5608,4178,2024-09-25,356.97,1106,381
5609,8911,2024-12-02,357.26,3868,92
5610,7805,2024-06-30,371.75,2470,362
5611,4687,2024-12-23,192.21,3657,428
5612,1410,2024-04-01,430.5,1303,135
5613,14878,2024-07-17,395.01,2206,134
5614,9938,2024-04-03,414.52,2763,375
5615,1835,2024-05-13,224.66,2744,293
5616,7234,2024-08-24,170.27,3921,262
5617,7009,2024-04-25,122.11,496,273
5618,750,2024-08-07,119.38,3803,422
5619,12582,2024-01-18,104.13,429,498
5620,3339,2024-09-21,221.77,796,412
5621,8921,2024-12-22,243.72,686,339
5622,6985,2024-10-09,51.14,1627,194
5623,380,2024-11-04,201.04,3798,247
5624,9246,2024-12-24,174.55,642,288
5625,10240,2024-05-20,461.21,1774,287
5626,705,2024-09-21,463.0,1978,254
5627,12616,2024-08-26,189.74,3818,366
5628,14960,2024-10-30,90.12,3710,342
5629,12554,2024-12-19,340.06,807,490
5630,9665,2024-04-02,361.33,212,113
5631,14195,2024-04-29,53.59,3151,204
5632,1224,2024-11-08,130.18,2935,38
5633,10594,2024-10-24,432.88,1413,438
5634,3382,2024-04-25,323.44,2903,302
5635,2621,2024-06-26,160.23,3826,389
5636,9477,2024-11-23,338.53,1058,77
5637,5712,2024-03-28,473.47,1963,93
5638,226,2024-07-03,97.28,3392,346
5639,2130,2024-08-12,294.2,167,271
5640,5246,2024-12-22,211.77,3236,225
5641,5654,2024-12-06,499.16,1272,28
5642,9377,2024-04-28,264.07,3121,479
5643,9971,2024-06-16,382.78,2066,433
5644,4958,2024-01-04,85.14,920,220
5645,7043,2024-11-23,476.31,1904,119
5646,4426,2024-11-14,162.48,3439,468
5647,953,2024-02-22,342.38,2024,408
5648,10921,2024-02-08,49.33,2154,191
5649,1115,2024-09-28,352.7,503,258
5650,254,2024-10-09,295.26,1169,300
5651,12604,2024-06-01,348.76,1490,277
5652,2314,2024-05-30,430.63,1940,206
5653,8352,2024-07-12,3.25,1926,443
5654,6270,2024-07-06,412.2,463,428
5655,12161,2024-01-21,474.09,3548,470
5656,8827,2024-10-01,130.53,172,141
5657,5244,2024-09-21,486.9,2288,17
5658,13099,2024-04-18,377.18,149,428
5659,14134,2024-08-19,233.49,3957,374
5660,2355,2024-01-12,101.37,2601,82
5661,3687,2024-01-02,339.83,826,399
5662,13148,2024-08-20,458.5,23,154
5663,3540,2024-04-04,47.31,1013,208
5664,228,2024-12-07,455.72,3658,233
5665,10956,2024-01-17,6.1,326,165
5666,12544,2024-09-25,160.31,324,206
5667,1619,2024-05-29,13.75,2301,304
5668,11435,2024-06-21,16.23,3428,213
5669,5031,2024-04-29,115.88,3760,57
5670,1111,2024-10-18,165.76,840,464
5671,772,2024-01-11,1.61,2788,225
5672,3554,2024-05-05,205.1,3686,137
5673,1880,2024-11-25,401.08,879,212
5674,2045,2024-03-21,110.15,3352,178
5675,8590,2024-05-25,412.08,21,335
5676,4688,2024-05-26,482.94,3113,67
5677,4869,2024-09-15,99.19,1832,321
5678,6033,2024-01-11,126.89,1555,383
5679,302,2024-02-24,51.58,2461,114
5680,1965,2024-02-18,349.34,2135,32
5681,9772,2024-12-11,96.15,3221,158
5682,5227,2024-03-02,127.49,800,85
5683,823,2024-07-07,109.35,1393,395
5684,9936,2024-09-08,287.35,1893,329
5685,13605,2024-01-26,430.61,3119,149
5686,438,2024-03-25,445.11,362,36
5687,6835,2024-12-28,89.98,1131,466
5688,4691,2024-12-16,93.02,1443,415
5689,10695,2024-11-23,9.65,288,381
5690,7326,2024-11-13,316.83,2528,430
5691,11542,2024-11-03,477.43,1592,223
5692,12645,2024-08-01,219.19,3081,106
5693,14962,2024-01-25,302.58,1103,121
5694,657,2024-10-06,388.4,481,163
5695,8726,2024-10-09,48.85,2594,406
5696,14437,2024-10-27,164.18,2384,118
5697,9453,2024-10-12,451.86,2869,446
5698,13980,2024-07-24,118.45,1885,44
5699,14560,2024-08-25,251.3,3993,47
5700,6206,2024-11-02,308.39,3204,347
5701,10856,2024-04-26,19.52,3361,139
5702,12585,2024-10-08,448.11,2238,24
5703,12878,2024-09-07,57.25,3116,277
5704,8214,2024-01-26,271.0,3374,250
5705,1310,2024-01-06,372.16,2510,375
5706,11230,2024-08-26,475.77,1892,6
5707,8676,2024-03-13,432.16,2858,132
5708,1157,2024-11-05,453.9,2779,482
5709,4121,2024-09-20,420.43,2497,185
5710,1122,2024-05-24,234.92,2469,342
5711,10521,2024-11-15,15.71,2767,137
5712,3881,2024-08-27,413.66,2798,149
5713,2203,2024-04-11,189.72,1472,132
5714,2786,2024-02-25,104.56,1251,208
5715,1809,2024-04-01,389.77,2130,75
5716,11837,2024-01-08,308.96,1718,28
5717,6179,2024-02-13,410.83,3931,223
5718,590,2024-12-04,142.91,3122,76
5719,14126,2024-05-25,185.05,1312,48
5720,1871,2024-10-27,487.96,3405,340
5721,11399,2024-01-12,199.73,3334,450
5722,14922,2024-12-19,425.13,3487,356
5723,2038,2024-12-14,43.91,3758,485
5724,5,2024-03-06,199.71,3933,321
5725,2970,2024-08-12,105.5,152,250
5726,10468,2024-12-15,326.35,1645,485
5727,3023,2024-09-30,322.38,3872,140
5728,898,2024-11-10,225.75,3572,126
5729,11756,2024-08-06,118.17,1247,314
5730,14516,2024-11-08,7.77,3217,369
5731,1107,2024-10-30,465.16,132,352
5732,11166,2024-12-23,281.81,406,211
5733,13119,2024-04-14,90.36,1061,317
5734,1516,2024-05-18,250.05,3175,450
5735,9431,2024-07-25,476.43,85,93
5736,4065,2024-04-23,126.73,2267,48
5737,9137,2024-10-02,56.19,3190,183
5738,10481,2024-12-11,202.76,1878,417
5739,10784,2024-12-21,161.31,431,467
5740,12404,2024-08-15,54.22,1992,189
5741,11111,2024-01-05,340.45,827,292
5742,5101,2024-08-06,9.78,1839,396
5743,12858,2024-08-05,400.97,3363,252
5744,14387,2024-09-27,50.89,2673,356
5745,10488,2024-03-17,459.62,2250,271
5746,2949,2024-09-16,49.71,786,467
5747,13845,2024-04-19,479.6,3814,276
5748,3594,2024-04-13,325.14,2333,498
5749,7455,2024-07-07,286.15,2694,298
5750,9640,2024-12-30,244.89,1267,1
5751,13960,2024-03-16,110.57,2019,13
5752,6187,2024-08-19,357.86,321,110
5753,9402,2024-03-19,300.91,2245,30
5754,2193,2024-07-19,226.39,60,162
5755,4750,2024-04-02,443.54,661,48
5756,8345,2024-12-23,182.36,1425,136
5757,3691,2024-12-26,224.54,2121,479
5758,1680,2024-10-05,148.65,2650,37
5759,11785,2024-11-10,72.15,1462,448
5760,10964,2024-09-16,416.19,996,366
5761,3530,2024-08-10,62.79,3154,319
5762,11581,2024-08-24,254.4,3299,342
5763,14914,2024-11-07,348.09,3724,83
5764,3425,2024-12-29,27.47,3465,443
5765,14037,2024-06-25,425.48,2710,205
5766,13856,2024-06-01,223.04,1176,113
5767,7266,2024-03-23,59.84,1207,267
5768,10622,2024-12-29,167.86,1400,313
5769,2413,2024-04-06,258.54,3427,117
5770,13702,2024-08-24,317.84,1008,338
5771,11140,2024-03-06,188.46,3521,227
5772,14101,2024-08-13,5.32,2467,273
5773,13522,2024-05-10,204.38,1060,332
5774,14086,2024-04-16,475.51,1360,414
5775,14194,2024-09-23,390.77,2884,144
5776,11830,2024-01-16,292.45,2145,12
5777,2815,2024-09-22,254.54,3500,265
5778,12788,2024-08-01,421.84,2434,12
5779,9377,2024-08-09,166.83,3840,444
5780,12398,2024-11-20,426.73,736,305
5781,1680,2024-01-11,307.18,147,168
5782,12148,2024-07-09,64.83,2959,358
5783,81,2024-02-16,355.82,1272,313
5784,14677,2024-12-06,205.48,1455,483
5785,1994,2024-12-28,20.27,3359,240
5786,6673,2024-03-06,73.23,1241,352
5787,7898,2024-09-18,455.79,2973,270
5788,5401,2024-02-18,340.44,1344,129
5789,9897,2024-07-31,42.02,443,290
5790,4518,2024-04-04,47.39,1986,249
5791,9281,2024-02-04,15.9,3226,463
5792,12832,2024-03-31,490.41,1812,78
5793,13024,2024-04-05,1.41,180,304
5794,9050,2024-06-14,262.16,3620,381
5795,2873,2024-01-16,211.89,2542,227
5796,1346,2024-09-28,232.01,787,260
5797,9153,2024-05-26,57.53,1267,14
5798,1417,2024-04-15,162.73,3924,108
5799,5663,2024-07-18,52.45,963,375
5800,6584,2024-06-27,16.43,2471,75
5801,4094,2024-08-12,439.48,1599,497
5802,1998,2024-03-03,49.18,1937,49
5803,5601,2024-01-12,462.15,2998,49
5804,1745,2024-08-04,151.41,493,478
5805,6044,2024-07-17,208.86,2783,302
5806,6073,2024-04-25,155.89,291,150
5807,6175,2024-03-14,470.36,2329,405
5808,10868,2024-10-11,201.88,1934,473
5809,10241,2024-02-08,88.06,869,495
5810,14244,2024-04-02,3.5,2614,444
5811,2791,2024-03-30,15.48,3270,171
5812,3086,2024-04-03,236.36,954,177
5813,3589,2024-12-23,292.55,3706,141
5814,448,2024-03-09,38.33,3766,392
5815,6943,2024-04-15,71.64,3962,126
5816,3675,2024-03-25,262.49,3230,40
5817,3090,2024-04-03,152.8,3064,323
5818,5894,2024-12-05,353.86,1958,190
5819,2020,2024-12-15,311.97,867,223
5820,3622,2024-09-22,349.05,1100,239
5821,1805,2024-02-29,251.75,1188,94
5822,13747,2024-01-26,171.66,1152,351
5823,1249,2024-11-11,226.51,3585,496
5824,10920,2024-11-10,33.71,1053,347
5825,4687,2024-01-04,353.93,140,382
5826,9808,2024-12-22,205.67,3489,91
5827,7090,2024-09-18,479.97,2367,248
5828,13653,2024-08-14,427.82,924,271
5829,1173,2024-08-12,272.26,1512,272
5830,5724,2024-07-29,239.19,3113,162
5831,7288,2024-08-04,372.2,3842,108
5832,5692,2024-12-13,127.13,3498,127
5833,9961,2024-05-10,378.72,506,113
5834,14721,2024-08-22,191.5,209,196
5835,8100,2024-04-10,241.52,3069,224
5836,14148,2024-05-11,339.66,45,247
5837,1449,2024-11-15,446.5,114,76
5838,3360,2024-03-21,220.17,1463,491
5839,6674,2024-04-10,481.11,2587,188
5840,7101,2024-04-23,332.89,106,351
5841,6954,2024-09-17,308.24,1159,269
5842,8340,2024-08-11,264.95,3326,140
5843,10863,2024-08-27,135.45,1167,46
5844,12330,2024-10-02,122.87,3005,17
5845,4700,2024-09-10,413.39,761,190
5846,9947,2024-10-08,281.04,1184,444
5847,14055,2024-04-03,228.02,3394,8
5848,13476,2024-01-27,120.28,3794,247
5849,7800,2024-07-13,50.7,2261,231
5850,13620,2024-08-13,97.53,2029,194
5851,2920,2024-08-22,441.79,2876,466
5852,3566,2024-09-05,466.09,262,388
5853,12270,2024-05-07,389.77,956,39
5854,10908,2024-04-09,477.56,884,306
5855,12203,2024-04-14,450.74,2815,79
5856,6504,2024-06-07,356.96,3430,105
5857,7997,2024-04-07,34.96,1057,468
5858,7727,2024-12-24,495.83,1715,71
5859,11456,2024-06-26,300.23,3899,158
5860,14376,2024-06-20,128.42,208,161
